--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
>>> Gathering data for 10 seconds...
0.4402793646, -0.3038884699, 10.3202438354
0.4235295951, -0.3254238665, 10.3178510666
0.4235295951, -0.3254238665, 10.3178510666
0.4235295951, -0.3254238665, 10.3178510666
0.4235295951, -0.3254238665, 10.3178510666
0.4522434771, -0.3134597540, 10.3130655289
0.4522434771, -0.3134597540, 10.3130655289
0.4522434771, -0.3134597540, 10.3130655289
0.4522434771, -0.3134597540, 10.3130655289
0.4426721931, -0.3182454109, 10.3369941711
0.4426721931, -0.3182454109, 10.3369941711
0.4426721931, -0.3182454109, 10.3369941711
0.4426721931, -0.3182454109, 10.3369941711
0.4618147612, -0.3349951804, 10.3393869400
0.4618147612, -0.3349951804, 10.3393869400
0.4618147612, -0.3349951804, 10.3393869400
0.4618147612, -0.3349951804, 10.3393869400
0.4235295951, -0.3349951804, 10.3082799911
0.4235295951, -0.3349951804, 10.3082799911
0.4235295951, -0.3349951804, 10.3082799911
0.4235295951, -0.3349951804, 10.3082799911
0.4331009090, -0.3110669553, 10.3082799911
0.4331009090, -0.3110669553, 10.3082799911
0.4331009090, -0.3110669553, 10.3082799911
0.4331009090, -0.3110669553, 10.3082799911
0.4115654826, -0.3302095234, 10.3034944534
0.4115654826, -0.3302095234, 10.3034944534
0.4115654826, -0.3302095234, 10.3034944534
0.4115654826, -0.3302095234, 10.3034944534
0.4354937077, -0.3302095234, 10.3441724777
0.4354937077, -0.3302095234, 10.3441724777
0.4354937077, -0.3302095234, 10.3441724777
0.4354937077, -0.3302095234, 10.3441724777
0.4354937077, -0.3326023519, 10.3298149109
0.4259224236, -0.3326023519, 10.3298149109
0.4259224236, -0.3326023519, 10.3298149109
0.4259224236, -0.3326023519, 10.3298149109
0.4259224236, -0.3326023519, 10.3298149109
0.4187439680, -0.3302095234, 10.3561363220
0.4187439680, -0.3302095234, 10.3561363220
0.4187439680, -0.3302095234, 10.3561363220
0.4187439680, -0.3302095234, 10.3561363220
0.4235295951, -0.3134597540, 10.3130655289
0.4235295951, -0.3134597540, 10.3130655289
0.4235295951, -0.3134597540, 10.3130655289
0.4235295951, -0.3134597540, 10.3130655289
0.4426721931, -0.3014956415, 10.3298149109
0.4426721931, -0.3014956415, 10.3298149109
0.4426721931, -0.3014956415, 10.3298149109
0.4426721931, -0.3014956415, 10.3298149109
0.4235295951, -0.3134597540, 10.3250293732
0.4235295951, -0.3134597540, 10.3250293732
0.4235295951, -0.3134597540, 10.3250293732
0.4235295951, -0.3134597540, 10.3250293732
0.4594219327, -0.3206382394, 10.3322086334
0.4594219327, -0.3206382394, 10.3322086334
0.4594219327, -0.3206382394, 10.3322086334
0.4594219327, -0.3206382394, 10.3322086334
0.4474578202, -0.3230310678, 10.3585290909
0.4474578202, -0.3230310678, 10.3585290909
0.4474578202, -0.3230310678, 10.3585290909
0.4474578202, -0.3230310678, 10.3585290909
0.4522434771, -0.3373879790, 10.3369941711
0.4522434771, -0.3373879790, 10.3369941711
0.4522434771, -0.3373879790, 10.3369941711
0.4522434771, -0.3373879790, 10.3369941711
0.4283152521, -0.3182454109, 10.3106727600
0.4283152521, -0.3182454109, 10.3106727600
0.4283152521, -0.3182454109, 10.3106727600
0.4283152521, -0.3182454109, 10.3106727600
0.4354937077, -0.3278166950, 10.3298149109
0.4354937077, -0.3278166950, 10.3298149109
0.4354937077, -0.3278166950, 10.3298149109
0.4354937077, -0.3278166950, 10.3298149109
0.4522434771, -0.3349951804, 10.3178510666
0.4522434771, -0.3349951804, 10.3178510666
0.4522434771, -0.3349951804, 10.3178510666
0.4522434771, -0.3349951804, 10.3178510666
0.4474578202, -0.3086741269, 10.3369941711
0.4474578202, -0.3086741269, 10.3369941711
0.4474578202, -0.3086741269, 10.3369941711
0.4474578202, -0.3086741269, 10.3369941711
0.4546363056, -0.3254238665, 10.3298149109
0.4546363056, -0.3254238665, 10.3298149109
0.4546363056, -0.3254238665, 10.3298149109
0.4546363056, -0.3254238665, 10.3298149109
0.4426721931, -0.3230310678, 10.3106727600
0.4426721931, -0.3230310678, 10.3106727600
0.4426721931, -0.3230310678, 10.3106727600
0.4426721931, -0.3230310678, 10.3106727600
0.4187439680, -0.3254238665, 10.3298149109
0.4187439680, -0.3254238665, 10.3298149109
0.4187439680, -0.3254238665, 10.3298149109
0.4187439680, -0.3254238665, 10.3298149109
0.4402793646, -0.3158525825, 10.3106727600
0.4402793646, -0.3158525825, 10.3106727600
0.4402793646, -0.3158525825, 10.3106727600
0.4402793646, -0.3158525825, 10.3106727600
0.4402793646, -0.3038884699, 10.2843513489
0.4450650215, -0.3038884699, 10.2843513489
0.4450650215, -0.3038884699, 10.2843513489
0.4450650215, -0.3038884699, 10.2843513489
0.4450650215, -0.3038884699, 10.2843513489
0.4307080805, -0.3206382394, 10.2987089157
0.4307080805, -0.3206382394, 10.2987089157
0.4307080805, -0.3206382394, 10.2987089157
0.4307080805, -0.3206382394, 10.2987089157
0.4594219327, -0.3182454109, 10.3154582977
0.4594219327, -0.3182454109, 10.3154582977
0.4594219327, -0.3182454109, 10.3154582977
0.4594219327, -0.3182454109, 10.3154582977
0.4354937077, -0.3254238665, 10.3250293732
0.4354937077, -0.3254238665, 10.3250293732
0.4354937077, -0.3254238665, 10.3250293732
0.4354937077, -0.3254238665, 10.3250293732
0.4235295951, -0.3326023519, 10.2987089157
0.4235295951, -0.3326023519, 10.2987089157
0.4235295951, -0.3326023519, 10.2987089157
0.4235295951, -0.3326023519, 10.2987089157
0.4259224236, -0.3158525825, 10.3011016846
0.4259224236, -0.3158525825, 10.3011016846
0.4259224236, -0.3158525825, 10.3011016846
0.4259224236, -0.3158525825, 10.3011016846
0.4283152521, -0.3110669553, 10.3011016846
0.4283152521, -0.3110669553, 10.3011016846
0.4283152521, -0.3110669553, 10.3011016846
0.4283152521, -0.3110669553, 10.3011016846
0.4115654826, -0.3014956415, 10.3202438354
0.4115654826, -0.3014956415, 10.3202438354
0.4115654826, -0.3014956415, 10.3202438354
0.4115654826, -0.3014956415, 10.3202438354
0.4115654826, -0.3182454109, 10.3322086334
0.4115654826, -0.3182454109, 10.3322086334
0.4115654826, -0.3182454109, 10.3322086334
0.4115654826, -0.3182454109, 10.3322086334
0.4354937077, -0.3349951804, 10.3106727600
0.4354937077, -0.3349951804, 10.3106727600
0.4354937077, -0.3349951804, 10.3106727600
0.4354937077, -0.3349951804, 10.3106727600
0.4354937077, -0.3397808075, 10.3226366043
0.4354937077, -0.3397808075, 10.3226366043
0.4354937077, -0.3397808075, 10.3226366043
0.4354937077, -0.3397808075, 10.3226366043
0.4187439680, -0.3349951804, 10.3202438354
0.4187439680, -0.3349951804, 10.3202438354
0.4187439680, -0.3349951804, 10.3202438354
0.4187439680, -0.3349951804, 10.3202438354
0.4450650215, -0.3206382394, 10.3011016846
0.4450650215, -0.3206382394, 10.3011016846
0.4450650215, -0.3206382394, 10.3011016846
0.4450650215, -0.3206382394, 10.3011016846
0.4235295951, -0.3373879790, 10.3226366043
0.4235295951, -0.3373879790, 10.3226366043
0.4235295951, -0.3373879790, 10.3226366043
0.4235295951, -0.3373879790, 10.3226366043
0.4498506486, -0.3302095234, 10.3154582977
0.4498506486, -0.3302095234, 10.3154582977
0.4498506486, -0.3302095234, 10.3154582977
0.4498506486, -0.3302095234, 10.3154582977
0.4067798555, -0.3278166950, 10.2843513489
0.4067798555, -0.3278166950, 10.2843513489
0.4067798555, -0.3278166950, 10.2843513489
0.4067798555, -0.3278166950, 10.2843513489
0.4426721931, -0.3206382394, 10.3130655289
0.4426721931, -0.3206382394, 10.3130655289
0.4426721931, -0.3206382394, 10.3130655289
0.4426721931, -0.3206382394, 10.3130655289
0.4426721931, -0.3206382394, 10.3130655289
0.4354937077, -0.2967100143, 10.3322086334
0.4354937077, -0.2967100143, 10.3322086334
0.4354937077, -0.2967100143, 10.3322086334
0.4354937077, -0.2967100143, 10.3322086334
0.4307080805, -0.2943171859, 10.3298149109
0.4307080805, -0.2943171859, 10.3298149109
0.4307080805, -0.2943171859, 10.3298149109
0.4307080805, -0.2943171859, 10.3298149109
0.4187439680, -0.3302095234, 10.3489580154
0.4187439680, -0.3302095234, 10.3489580154
0.4187439680, -0.3302095234, 10.3489580154
0.4187439680, -0.3302095234, 10.3489580154
0.3996013701, -0.3469592929, 10.3058872223
0.3996013701, -0.3469592929, 10.3058872223
0.3996013701, -0.3469592929, 10.3058872223
0.3996013701, -0.3469592929, 10.3058872223
0.4283152521, -0.3110669553, 10.3034944534
0.4283152521, -0.3110669553, 10.3034944534
0.4283152521, -0.3110669553, 10.3034944534
0.4283152521, -0.3110669553, 10.3034944534
0.4354937077, -0.3086741269, 10.2987089157
0.4354937077, -0.3086741269, 10.2987089157
0.4354937077, -0.3086741269, 10.2987089157
0.4354937077, -0.3086741269, 10.2987089157
0.4594219327, -0.3134597540, 10.3202438354
0.4594219327, -0.3134597540, 10.3202438354
0.4594219327, -0.3134597540, 10.3202438354
0.4594219327, -0.3134597540, 10.3202438354
0.4354937077, -0.3254238665, 10.3346014023
0.4354937077, -0.3254238665, 10.3346014023
0.4354937077, -0.3254238665, 10.3346014023
0.4354937077, -0.3254238665, 10.3346014023
0.4426721931, -0.3134597540, 10.2867441177
0.4426721931, -0.3134597540, 10.2867441177
0.4426721931, -0.3134597540, 10.2867441177
0.4426721931, -0.3134597540, 10.2867441177
0.4402793646, -0.3230310678, 10.3154582977
0.4402793646, -0.3230310678, 10.3154582977
0.4402793646, -0.3230310678, 10.3154582977
0.4402793646, -0.3230310678, 10.3154582977
0.4307080805, -0.3278166950, 10.3298149109
0.4307080805, -0.3278166950, 10.3298149109
0.4307080805, -0.3278166950, 10.3298149109
0.4307080805, -0.3278166950, 10.3298149109
0.4546363056, -0.3254238665, 10.2987089157
0.4546363056, -0.3254238665, 10.2987089157
0.4546363056, -0.3254238665, 10.2987089157
0.4546363056, -0.3254238665, 10.2987089157
0.4331009090, -0.3278166950, 10.3011016846
0.4331009090, -0.3278166950, 10.3011016846
0.4331009090, -0.3278166950, 10.3011016846
0.4331009090, -0.3278166950, 10.3011016846
0.4307080805, -0.3254238665, 10.3274221420
0.4307080805, -0.3254238665, 10.3274221420
0.4307080805, -0.3254238665, 10.3274221420
0.4307080805, -0.3254238665, 10.3274221420
0.4163511395, -0.3062812984, 10.3058872223
0.4163511395, -0.3062812984, 10.3058872223
0.4163511395, -0.3062812984, 10.3058872223
0.4163511395, -0.3062812984, 10.3058872223
0.3996013701, -0.3278166950, 10.3082799911
0.3996013701, -0.3278166950, 10.3082799911
0.3996013701, -0.3278166950, 10.3082799911
0.3996013701, -0.3278166950, 10.3082799911
0.3996013701, -0.3278166950, 10.3082799911
0.4307080805, -0.3110669553, 10.3034944534
0.4307080805, -0.3110669553, 10.3034944534
0.4307080805, -0.3110669553, 10.3034944534
0.4307080805, -0.3110669553, 10.3034944534
0.4259224236, -0.3373879790, 10.3393869400
0.4259224236, -0.3373879790, 10.3393869400
0.4259224236, -0.3373879790, 10.3393869400
0.4259224236, -0.3373879790, 10.3393869400
0.4307080805, -0.3326023519, 10.3369941711
0.4307080805, -0.3326023519, 10.3369941711
0.4307080805, -0.3326023519, 10.3369941711
0.4307080805, -0.3326023519, 10.3369941711
0.4402793646, -0.3254238665, 10.2963161469
0.4402793646, -0.3254238665, 10.2963161469
0.4402793646, -0.3254238665, 10.2963161469
0.4402793646, -0.3254238665, 10.2963161469
0.4163511395, -0.3326023519, 10.2987089157
0.4163511395, -0.3326023519, 10.2987089157
0.4163511395, -0.3326023519, 10.2987089157
0.4163511395, -0.3326023519, 10.2987089157
0.4402793646, -0.3110669553, 10.2939233780
0.4402793646, -0.3110669553, 10.2939233780
0.4402793646, -0.3110669553, 10.2939233780
0.4402793646, -0.3110669553, 10.2939233780
0.4426721931, -0.3182454109, 10.3178510666
0.4426721931, -0.3182454109, 10.3178510666
0.4426721931, -0.3182454109, 10.3178510666
0.4426721931, -0.3182454109, 10.3178510666
0.4474578202, -0.3038884699, 10.3417797089
0.4474578202, -0.3038884699, 10.3417797089
0.4474578202, -0.3038884699, 10.3417797089
0.4474578202, -0.3038884699, 10.3417797089
0.4235295951, -0.3230310678, 10.3274221420
0.4235295951, -0.3230310678, 10.3274221420
0.4235295951, -0.3230310678, 10.3274221420
0.4235295951, -0.3230310678, 10.3274221420
0.4067798555, -0.3254238665, 10.3034944534
0.4067798555, -0.3254238665, 10.3034944534
0.4067798555, -0.3254238665, 10.3034944534
0.4067798555, -0.3254238665, 10.3034944534
0.4426721931, -0.3134597540, 10.3154582977
0.4426721931, -0.3134597540, 10.3154582977
0.4426721931, -0.3134597540, 10.3154582977
0.4426721931, -0.3134597540, 10.3154582977
0.4546363056, -0.3326023519, 10.3226366043
0.4546363056, -0.3326023519, 10.3226366043
0.4546363056, -0.3326023519, 10.3226366043
0.4546363056, -0.3326023519, 10.3226366043
0.4091726840, -0.3373879790, 10.3154582977
0.4091726840, -0.3373879790, 10.3154582977
0.4091726840, -0.3373879790, 10.3154582977
0.4091726840, -0.3373879790, 10.3154582977
0.4163511395, -0.3302095234, 10.3393869400
0.4163511395, -0.3302095234, 10.3393869400
0.4163511395, -0.3302095234, 10.3393869400
0.4163511395, -0.3302095234, 10.3393869400
0.4283152521, -0.3062812984, 10.3226366043
0.4283152521, -0.3062812984, 10.3226366043
0.4283152521, -0.3062812984, 10.3226366043
0.4283152521, -0.3062812984, 10.3226366043
0.4235295951, -0.3206382394, 10.3106727600
0.4235295951, -0.3206382394, 10.3106727600
0.4235295951, -0.3206382394, 10.3106727600
0.4235295951, -0.3206382394, 10.3106727600
0.4235295951, -0.3206382394, 10.3106727600
0.4378865361, -0.3182454109, 10.2939233780
0.4378865361, -0.3182454109, 10.2939233780
0.4378865361, -0.3182454109, 10.2939233780
0.4378865361, -0.3182454109, 10.2939233780
0.4570291340, -0.3062812984, 10.3298149109
0.4570291340, -0.3062812984, 10.3298149109
0.4570291340, -0.3062812984, 10.3298149109
0.4570291340, -0.3062812984, 10.3298149109
0.4570291340, -0.3230310678, 10.3346014023
0.4570291340, -0.3230310678, 10.3346014023
0.4570291340, -0.3230310678, 10.3346014023
0.4570291340, -0.3230310678, 10.3346014023
0.4474578202, -0.3158525825, 10.3346014023
0.4474578202, -0.3158525825, 10.3346014023
0.4474578202, -0.3158525825, 10.3346014023
0.4474578202, -0.3158525825, 10.3346014023
0.4474578202, -0.3349951804, 10.2891378403
0.4474578202, -0.3349951804, 10.2891378403
0.4474578202, -0.3349951804, 10.2891378403
0.4474578202, -0.3349951804, 10.2891378403
0.4594219327, -0.3206382394, 10.3178510666
0.4594219327, -0.3206382394, 10.3178510666
0.4594219327, -0.3206382394, 10.3178510666
0.4594219327, -0.3206382394, 10.3178510666
0.4594219327, -0.3158525825, 10.3202438354
0.4594219327, -0.3158525825, 10.3202438354
0.4594219327, -0.3158525825, 10.3202438354
0.4594219327, -0.3158525825, 10.3202438354
0.4331009090, -0.3062812984, 10.3154582977
0.4331009090, -0.3062812984, 10.3154582977
0.4331009090, -0.3062812984, 10.3154582977
0.4331009090, -0.3062812984, 10.3154582977
0.4307080805, -0.3230310678, 10.2891378403
0.4307080805, -0.3230310678, 10.2891378403
0.4307080805, -0.3230310678, 10.2891378403
0.4307080805, -0.3230310678, 10.2891378403
0.4354937077, -0.3062812984, 10.3154582977
0.4354937077, -0.3062812984, 10.3154582977
0.4354937077, -0.3062812984, 10.3154582977
0.4354937077, -0.3062812984, 10.3154582977
0.4450650215, -0.2871387303, 10.3274221420
0.4450650215, -0.2871387303, 10.3274221420
0.4450650215, -0.2871387303, 10.3274221420
0.4450650215, -0.2871387303, 10.3274221420
0.4570291340, -0.3349951804, 10.3465652466
0.4570291340, -0.3349951804, 10.3465652466
0.4570291340, -0.3349951804, 10.3465652466
0.4570291340, -0.3349951804, 10.3465652466
0.4331009090, -0.3158525825, 10.3322086334
0.4331009090, -0.3158525825, 10.3322086334
0.4331009090, -0.3158525825, 10.3322086334
0.4331009090, -0.3158525825, 10.3322086334
0.4426721931, -0.3326023519, 10.3298149109
0.4426721931, -0.3326023519, 10.3298149109
0.4426721931, -0.3326023519, 10.3298149109
0.4426721931, -0.3326023519, 10.3298149109
0.4522434771, -0.3326023519, 10.3130655289
0.4522434771, -0.3326023519, 10.3130655289
0.4522434771, -0.3326023519, 10.3130655289
0.4522434771, -0.3326023519, 10.3130655289
0.4235295951, -0.3182454109, 10.3226366043
0.4235295951, -0.3182454109, 10.3226366043
0.4235295951, -0.3182454109, 10.3226366043
0.4235295951, -0.3182454109, 10.3226366043
0.4235295951, -0.3182454109, 10.2939233780
0.4211367965, -0.3182454109, 10.2939233780
0.4211367965, -0.3182454109, 10.2939233780
0.4211367965, -0.3182454109, 10.2939233780
0.4211367965, -0.3182454109, 10.2939233780
0.4378865361, -0.3278166950, 10.3058872223
0.4378865361, -0.3278166950, 10.3058872223
0.4378865361, -0.3278166950, 10.3058872223
0.4378865361, -0.3278166950, 10.3058872223
0.4426721931, -0.3230310678, 10.3202438354
0.4426721931, -0.3230310678, 10.3202438354
0.4426721931, -0.3230310678, 10.3202438354
0.4426721931, -0.3230310678, 10.3202438354
0.4307080805, -0.3206382394, 10.3106727600
0.4307080805, -0.3206382394, 10.3106727600
0.4307080805, -0.3206382394, 10.3106727600
0.4307080805, -0.3206382394, 10.3106727600
0.4163511395, -0.3110669553, 10.2939233780
0.4163511395, -0.3110669553, 10.2939233780
0.4163511395, -0.3110669553, 10.2939233780
0.4163511395, -0.3110669553, 10.2939233780
0.4115654826, -0.3206382394, 10.3250293732
0.4115654826, -0.3206382394, 10.3250293732
0.4115654826, -0.3206382394, 10.3250293732
0.4115654826, -0.3206382394, 10.3250293732
0.4187439680, -0.2967100143, 10.3130655289
0.4187439680, -0.2967100143, 10.3130655289
0.4187439680, -0.2967100143, 10.3130655289
0.4187439680, -0.2967100143, 10.3130655289
0.4474578202, -0.3038884699, 10.2987089157
0.4474578202, -0.3038884699, 10.2987089157
0.4474578202, -0.3038884699, 10.2987089157
0.4474578202, -0.3038884699, 10.2987089157
0.4546363056, -0.3158525825, 10.3226366043
0.4546363056, -0.3158525825, 10.3226366043
0.4546363056, -0.3158525825, 10.3226366043
0.4546363056, -0.3158525825, 10.3226366043
0.4115654826, -0.3230310678, 10.2987089157
0.4115654826, -0.3230310678, 10.2987089157
0.4115654826, -0.3230310678, 10.2987089157
0.4115654826, -0.3230310678, 10.2987089157
0.4283152521, -0.3302095234, 10.3106727600
0.4283152521, -0.3302095234, 10.3106727600
0.4283152521, -0.3302095234, 10.3106727600
0.4283152521, -0.3302095234, 10.3106727600
0.4331009090, -0.2943171859, 10.3226366043
0.4331009090, -0.2943171859, 10.3226366043
0.4331009090, -0.2943171859, 10.3226366043
0.4331009090, -0.2943171859, 10.3226366043
0.4307080805, -0.3302095234, 10.3274221420
0.4307080805, -0.3302095234, 10.3274221420
0.4307080805, -0.3302095234, 10.3274221420
0.4307080805, -0.3302095234, 10.3274221420
0.4259224236, -0.3158525825, 10.3082799911
0.4259224236, -0.3158525825, 10.3082799911
0.4259224236, -0.3158525825, 10.3082799911
0.4259224236, -0.3158525825, 10.3082799911
0.4307080805, -0.3206382394, 10.3274221420
0.4307080805, -0.3206382394, 10.3274221420
0.4307080805, -0.3206382394, 10.3274221420
0.4307080805, -0.3206382394, 10.3274221420
0.4283152521, -0.3278166950, 10.3322086334
0.4283152521, -0.3278166950, 10.3322086334
0.4283152521, -0.3278166950, 10.3322086334
0.4283152521, -0.3278166950, 10.3322086334
0.4283152521, -0.3278166950, 10.3106727600
0.4331009090, -0.3278166950, 10.3106727600
0.4331009090, -0.3278166950, 10.3106727600
0.4331009090, -0.3278166950, 10.3106727600
0.4331009090, -0.3278166950, 10.3106727600
0.4498506486, -0.3158525825, 10.3226366043
0.4498506486, -0.3158525825, 10.3226366043
0.4498506486, -0.3158525825, 10.3226366043
0.4498506486, -0.3158525825, 10.3226366043
0.4402793646, -0.3326023519, 10.3058872223
0.4402793646, -0.3326023519, 10.3058872223
0.4402793646, -0.3326023519, 10.3058872223
0.4402793646, -0.3326023519, 10.3058872223
0.4307080805, -0.3038884699, 10.3034944534
0.4307080805, -0.3038884699, 10.3034944534
0.4307080805, -0.3038884699, 10.3034944534
0.4307080805, -0.3038884699, 10.3034944534
0.4211367965, -0.3278166950, 10.3082799911
0.4211367965, -0.3278166950, 10.3082799911
0.4211367965, -0.3278166950, 10.3082799911
0.4211367965, -0.3278166950, 10.3082799911
0.4307080805, -0.3206382394, 10.3034944534
0.4307080805, -0.3206382394, 10.3034944534
0.4307080805, -0.3206382394, 10.3034944534
0.4307080805, -0.3206382394, 10.3034944534
0.4378865361, -0.3062812984, 10.3250293732
0.4378865361, -0.3062812984, 10.3250293732
0.4378865361, -0.3062812984, 10.3250293732
0.4378865361, -0.3062812984, 10.3250293732
0.4091726840, -0.3230310678, 10.3202438354
0.4091726840, -0.3230310678, 10.3202438354
0.4091726840, -0.3230310678, 10.3202438354
0.4091726840, -0.3230310678, 10.3202438354
0.4283152521, -0.3302095234, 10.3106727600
0.4283152521, -0.3302095234, 10.3106727600
0.4283152521, -0.3302095234, 10.3106727600
0.4283152521, -0.3302095234, 10.3106727600
0.4163511395, -0.3206382394, 10.3082799911
0.4163511395, -0.3206382394, 10.3082799911
0.4163511395, -0.3206382394, 10.3082799911
0.4163511395, -0.3206382394, 10.3082799911
0.4187439680, -0.3182454109, 10.3130655289
0.4187439680, -0.3182454109, 10.3130655289
0.4187439680, -0.3182454109, 10.3130655289
0.4187439680, -0.3182454109, 10.3130655289
0.4307080805, -0.3230310678, 10.3058872223
0.4307080805, -0.3230310678, 10.3058872223
0.4307080805, -0.3230310678, 10.3058872223
0.4307080805, -0.3230310678, 10.3058872223
0.4235295951, -0.3254238665, 10.3178510666
0.4235295951, -0.3254238665, 10.3178510666
0.4235295951, -0.3254238665, 10.3178510666
0.4235295951, -0.3254238665, 10.3178510666
0.4259224236, -0.3206382394, 10.2939233780
0.4259224236, -0.3206382394, 10.2939233780
0.4259224236, -0.3206382394, 10.2939233780
0.4259224236, -0.3206382394, 10.2939233780
0.4187439680, -0.3278166950, 10.3178510666
0.4187439680, -0.3278166950, 10.3178510666
0.4187439680, -0.3278166950, 10.3178510666
0.4187439680, -0.3278166950, 10.3178510666
0.4402793646, -0.3182454109, 10.3441724777
0.4402793646, -0.3182454109, 10.3441724777
0.4402793646, -0.3182454109, 10.3441724777
